chrom,start0,end0,gene_id,gene_name,strand
chr19,14937052,14945997,ENSG00000188269.10_11,OR7A5,-
chr19,14951277,14959734,ENSG00000127515.3_12,OR7A10,-
chr19,14989014,14996944,ENSG00000185385.5_16,OR7A17,-
chr19,15052300,15053260,ENSG00000127529.7_7,OR7C2,+
chr19,15060844,15133802,ENSG00000105143.13_14,SLC1A6,-
chr19,15121537,15134088,ENSG00000160994.4_8,TEKTL1,+
chr19,15160290,15169104,ENSG00000105141.6_8,CASP14,+
chr19,15193021,15203781,ENSG00000094661.3_9,OR1I1,+
chr19,15218211,15225796,ENSG00000105137.13_10,SYDE1,+
chr19,15225794,15236597,ENSG00000105135.16_11,ILVBL,-
chr19,15269848,15311806,ENSG00000074181.9_10,NOTCH3,-
chr19,15337729,15344246,ENSG00000105131.8_10,EPHX3,-
chr19,15346329,15443356,ENSG00000141867.19_17,BRD4,-
chr19,15464195,15490626,ENSG00000105127.10_11,AKAP8,-
chr19,15490860,15529952,ENSG00000011243.19_15,AKAP8L,-
chr19,15530788,15560767,ENSG00000011451.21_16,WIZ,-
chr19,15562434,15575355,ENSG00000105122.13_20,RASAL3,-
chr19,15579455,15609767,ENSG00000161031.13_19,PGLYRP2,-
chr19,15619335,15663128,ENSG00000171954.13_8,CYP4F22,+
chr19,15726028,15741449,ENSG00000186526.13_13,CYP4F8,+
chr19,15751706,15773635,ENSG00000186529.16_15,CYP4F3,+
chr19,15783827,15807984,ENSG00000186204.15_10,CYP4F12,+
chr19,15838833,15839862,ENSG00000171942.5_5,OR10H2,+
chr19,15848794,15853153,ENSG00000171936.3_10,OR10H3,+
chr19,15898470,15911167,ENSG00000172519.10_13,OR10H5,+
chr19,15915358,15926474,ENSG00000186723.4_17,OR10H1,-
chr19,15988832,16008887,ENSG00000186115.13_18,CYP4F2,-
chr19,16023176,16045677,ENSG00000171903.17_12,CYP4F11,-
chr19,16055108,16061160,ENSG00000176231.2_9,OR10H4,+
chr19,16177830,16213815,ENSG00000167460.18_22,TPM4,+
chr19,16222698,16245044,ENSG00000167461.12_8,RAB8A,+
chr19,16244837,16269386,ENSG00000196684.12_15,HSH2D,+
chr19,16272178,16284336,ENSG00000141977.9_8,CIB3,-
chr19,16296190,16302857,ENSG00000105058.12_8,FAM32A,+
chr19,16308664,16356717,ENSG00000072958.9_12,AP1M1,+
chr19,16435636,16439496,ENSG00000127528.6_5,KLF2,+
chr19,16466035,16582896,ENSG00000127527.15_11,EPS15L1,-
chr19,16589871,16606978,ENSG00000269058.6_9,CALR3,-
chr19,16589877,16739015,ENSG00000141979.4_13,ENSG00000141979,-
chr19,16607204,16632163,ENSG00000105072.9_12,C19orf44,+
chr19,16628704,16653248,ENSG00000085872.15_17,CHERP,-
chr19,16660641,16683226,ENSG00000127526.15_10,SLC35E1,-
chr19,16685717,16739873,ENSG00000105085.11_13,MED26,-
chr19,16688452,16770926,ENSG00000268790.5_15,ENSG00000268790,-
chr19,16741561,16771253,ENSG00000214046.9_10,SMIM7,-
chr19,16771949,16800834,ENSG00000072954.7_10,TMEM38A,+
chr19,16830657,16928774,ENSG00000188039.17_19,NWD1,+
chr19,16940208,16991164,ENSG00000127511.10_12,SIN3B,+
chr19,16999809,17003417,ENSG00000127533.4_7,F2RL3,+
chr19,17003761,17137625,ENSG00000160111.15_14,CPAMD8,-
chr19,17160538,17186435,ENSG00000131351.15_16,HAUS8,-
chr19,17186586,17325346,ENSG00000099331.14_15,MYO9B,+
chr19,17326154,17331046,ENSG00000053501.15_12,USE1,+
chr19,17337021,17340028,ENSG00000099330.9_12,OCEL1,+
chr19,17342691,17356728,ENSG00000160113.6_16,NR2F6,-
chr19,17346748,17366257,ENSG00000269095.1_14,ENSG00000269095,-
chr19,17359979,17393595,ENSG00000130307.12_17,USHBP1,-
chr19,17378184,17392058,ENSG00000105393.16_14,BABAM1,+
chr19,17378226,17393775,ENSG00000269307.1_12,ENSG00000269307,+
chr19,17392453,17398455,ENSG00000160117.16_17,ANKLE1,+
chr19,17402939,17421045,ENSG00000127220.6_12,ABHD8,-
chr19,17403417,17417652,ENSG00000130312.7_10,MRPL34,+
chr19,17420326,17434107,ENSG00000130311.11_7,DDA1,+
chr19,17434031,17445664,ENSG00000074855.11_10,ANO8,-
chr19,17445728,17453540,ENSG00000130299.17_12,GTPBP3,+
chr19,17462258,17488151,ENSG00000130300.9_9,PLVAP,-
chr19,17498004,17505005,ENSG00000269720.3_13,CCDC194,-
chr19,17513747,17516439,ENSG00000130303.14_11,BST2,-
chr19,17516530,17544533,ENSG00000141971.14_12,MVB12A,+
chr19,17546317,17559477,ENSG00000188051.7_10,TMEM221,-
chr19,17547419,17571613,ENSG00000269035.1_17,ENSG00000269035,-
chr19,17566233,17571735,ENSG00000171773.3_9,NXNL1,-
chr19,17579577,17616977,ENSG00000130304.17_10,SLC27A1,+
chr19,17622444,17632097,ENSG00000130313.7_8,PGLS,+
chr19,17634109,17664648,ENSG00000167483.19_14,NIBAN3,+
chr19,17666457,17693971,ENSG00000130309.12_14,COLGALT1,+
chr19,17712144,17799174,ENSG00000130477.16_17,UNC13A,-
chr19,17830050,17845322,ENSG00000130479.11_14,MAP1S,+
chr19,17858526,17899377,ENSG00000130475.16_17,FCHO1,+
chr19,17905636,17924385,ENSG00000179913.11_10,B3GNT3,+
chr19,17927320,17932383,ENSG00000248099.4_10,INSL3,-
chr19,17935588,17958880,ENSG00000105639.21_10,JAK3,-
chr19,17970718,17974962,ENSG00000105640.13_11,RPL18A,+
chr19,17982753,18005983,ENSG00000105641.4_7,SLC5A5,+
chr19,18043823,18054800,ENSG00000007080.11_7,CCDC124,+
chr19,18062101,18110894,ENSG00000105642.16_20,KCNN1,+
chr19,18111940,18124911,ENSG00000105643.11_15,ARRDC2,+
chr19,18169804,18209754,ENSG00000096996.16_14,IL12RB1,-
chr19,18208587,18262502,ENSG00000099308.13_17,MAST3,+
chr19,18263967,18288927,ENSG00000268173.3_13,ENSG00000268173,+
chr19,18263972,18281350,ENSG00000105647.20_17,PIK3R2,+
chr19,18283971,18288927,ENSG00000216490.4_8,IFI30,+
chr19,18304027,18307758,ENSG00000254858.10_7,MPV17L2,+
chr19,18307593,18314852,ENSG00000105649.10_9,RAB3A,-
chr19,18318770,18366229,ENSG00000285188.1_10,PDE4C,-
chr19,18318774,18359010,ENSG00000105650.23_19,PDE4C,-
chr19,18360759,18366172,ENSG00000284797.2_10,CIST1,-
chr19,18367907,18385310,ENSG00000130518.18_17,IQCN,-
chr19,18390503,18392432,ENSG00000130522.6_12,JUND,-
chr19,18417045,18433922,ENSG00000130520.11_18,LSM4,-
chr19,18451407,18480760,ENSG00000130517.14_12,PGPEP1,+
chr19,18485540,18499986,ENSG00000130513.7_9,GDF15,+
chr19,18501946,18508432,ENSG00000175489.10_9,LRRC25,-
chr19,18529673,18545372,ENSG00000130511.16_12,SSBP4,+
chr19,18545197,18548977,ENSG00000105655.19_19,ISYNA1,-
chr19,18553472,18632926,ENSG00000105656.13_10,ELL,-
chr19,18642560,18654887,ENSG00000105701.16_17,FKBP8,-
chr19,18668571,18680197,ENSG00000105700.11_9,KXD1,+
chr19,18682539,18688360,ENSG00000221983.8_15,UBA52,+
chr19,18683029,18718551,ENSG00000006016.12_14,CRLF1,-
chr19,18699494,18703147,ENSG00000006015.18_8,REX1BD,+
chr19,18718239,18731849,ENSG00000105696.9_9,TMEM59L,+
chr19,18747834,18782531,ENSG00000167487.12_8,KLHL26,+
chr19,18794487,18893143,ENSG00000105662.16_12,CRTC1,+
chr19,18893582,18902114,ENSG00000105664.11_10,COMP,-
chr19,18942767,18979039,ENSG00000005007.14_13,UPF1,+
chr19,18979353,19006967,ENSG00000130283.9_11,GDF1,-
chr19,18979353,19007536,ENSG00000223802.9_16,CERS1,-
chr19,19010322,19030196,ENSG00000105669.14_10,COPE,-
chr19,19017821,19045206,ENSG00000268193.5_18,ENSG00000268193,-
chr19,19030513,19039998,ENSG00000105671.12_8,DDX49,+
chr19,19040009,19052070,ENSG00000051128.19_17,HOMER3,-
chr19,19101696,19144832,ENSG00000064607.17_15,SUGP2,-
chr19,19144383,19171120,ENSG00000105676.14_18,ARMC6,+
chr19,19174802,19223839,ENSG00000181035.14_7,SLC25A42,+
chr19,19229977,19249322,ENSG00000064545.15_18,TMEM161A,-
chr19,19256375,19302940,ENSG00000213999.17_17,MEF2B,-
chr19,19256377,19302967,ENSG00000064489.23_11,BORCS8-MEF2B,-
chr19,19287711,19303400,ENSG00000254901.8_12,BORCS8,-
chr19,19303037,19312678,ENSG00000064490.14_10,RFXANK,+
chr19,19312217,19314223,ENSG00000184162.15_14,NR2C2AP,-
chr19,19322766,19363042,ENSG00000130287.14_7,NCAN,+
chr19,19365564,19373613,ENSG00000187664.9_10,HAPLN4,-
chr19,19375172,19384200,ENSG00000213996.13_11,TM6SF2,-
chr19,19386826,19431318,ENSG00000105705.16_14,SUGP1,-
chr19,19431637,19469563,ENSG00000129933.21_12,MAU2,+
chr19,19496634,19619741,ENSG00000167491.18_17,GATAD2A,+
chr19,19623226,19626357,ENSG00000178093.14_11,TSSK6,-
chr19,19626544,19639863,ENSG00000186010.19_8,NDUFA13,+
chr19,19627035,19646885,ENSG00000258674.5_13,ENSG00000258674,+
chr19,19639669,19648390,ENSG00000250067.12_12,YJEFN3,+
chr19,19649056,19657468,ENSG00000160161.9_11,CILP2,+
chr19,19672515,19729502,ENSG00000105717.14_10,PBX4,-
chr19,19734463,19739739,ENSG00000064547.14_17,LPAR2,-
chr19,19740284,19754466,ENSG00000089639.11_17,GMIP,-
chr19,19756006,19774485,ENSG00000105726.17_11,ATP13A1,-
chr19,19779604,19794318,ENSG00000181896.12_13,ZNF101,+
chr19,19821280,19843921,ENSG00000105708.9_9,ZNF14,-
chr19,19871846,19932560,ENSG00000081665.15_17,ZNF506,-
chr19,19976690,20005483,ENSG00000256771.5_13,ZNF253,+
chr19,20011721,20074273,ENSG00000184635.17_14,ZNF93,+
chr19,20107866,20150314,ENSG00000197124.12_17,ZNF682,-
chr19,20188802,20237885,ENSG00000213988.11_8,ZNF90,+
chr19,20278022,20311297,ENSG00000256229.8_7,ZNF486,+
chr19,20468971,20482769,ENSG00000293570.1_1,ENSG00000293570,+
chr19,20718630,20748615,ENSG00000237440.9_13,ZNF737,-
chr19,20802744,20844402,ENSG00000188171.17_12,ZNF626,-
chr19,20959109,20992801,ENSG00000160229.13_10,ZNF66,+
chr19,21106027,21133503,ENSG00000105750.15_15,ZNF85,+
chr19,21203439,21242856,ENSG00000118620.13_11,ZNF430,+
chr19,21264964,21308073,ENSG00000160352.11,ZNF714,+
chr19,21324826,21378856,ENSG00000196705.8_9,ZNF431,+
chr19,21466834,21512227,ENSG00000182141.11_17,ZNF708,-
chr19,21541731,21571384,ENSG00000172687.14_9,ZNF738,+
chr19,21579920,21610379,ENSG00000196268.12_7,ZNF493,+
chr19,21587960,21674068,ENSG00000269237.1_16,ENSG00000269237,+
chr19,21679483,21739072,ENSG00000197013.11_12,ZNF429,+
chr19,21905572,21950381,ENSG00000197020.12_18,ZNF100,-
chr19,21987751,22034927,ENSG00000198521.7,ZNF43,-
chr19,22115759,22193751,ENSG00000160321.16_15,ZNF208,-
chr19,22235231,22274282,ENSG00000197134.13_10,ZNF257,+
chr19,22361890,22398603,ENSG00000196109.9_11,ZNF676,-
chr19,22469242,22499978,ENSG00000196350.9_7,ZNF729,+
chr19,22573820,22715287,ENSG00000197360.9_12,ZNF98,-
chr19,22817125,22850473,ENSG00000229676.3_7,ZNF492,+
chr19,22934984,22966953,ENSG00000213973.10_12,ZNF99,-
chr19,23015092,23041469,ENSG00000268696.3_12,ZNF723,+
chr19,23157684,23185978,ENSG00000269067.2_11,ZNF728,-
chr19,23258011,23330023,ENSG00000183850.14_10,ZNF730,+
chr19,23404400,23433196,ENSG00000196081.10_13,ZNF724,-
chr19,23405556,23457023,ENSG00000283201.1_20,ENSG00000283201,-
chr19,23487792,23578273,ENSG00000167232.14_13,ZNF91,-
chr19,23708432,23870022,ENSG00000197372.10_11,ZNF675,-
chr19,23921996,23941693,ENSG00000196172.9_9,ZNF681,-
chr19,23945745,24053964,ENSG00000288920.1_2,RPSA2,+
chr19,24097677,24127961,ENSG00000213967.12_10,ZNF726,+
chr19,24216206,24312770,ENSG00000213096.11_8,ZNF254,+
chr19,29696226,29704058,ENSG00000169021.6_9,UQCRFS1,-
chr19,30016900,30055458,ENSG00000187135.8_5,VSTM2B,+
chr19,30097189,30108144,ENSG00000105171.10_10,POP4,+
chr19,30156365,30166384,ENSG00000166289.6_11,PLEKHF1,+
chr19,30189843,30206696,ENSG00000131943.20_9,C19orf12,-
chr19,30302897,30315219,ENSG00000105173.14_14,CCNE1,+
chr19,30414550,30507519,ENSG00000105176.18_17,URI1,+
chr19,30715797,31204493,ENSG00000198597.10_16,ZNF536,+
chr19,31640884,31840342,ENSG00000121297.8_10,TSHZ3,-
chr19,32836499,32878573,ENSG00000168813.17_12,ZNF507,+
chr19,32896448,32976801,ENSG00000178904.19_11,DPY19L3,+
chr19,33072095,33078359,ENSG00000105185.12_7,PDCD5,+
chr19,33087911,33167503,ENSG00000105186.16_14,ANKRD27,-
chr19,33166753,33169206,ENSG00000186326.4_7,RGS9BP,+
chr19,33182726,33204698,ENSG00000213965.4_6,NUDT19,+
chr19,33210658,33320486,ENSG00000173809.18_20,TDRD12,+
chr19,33321414,33360673,ENSG00000021488.13_9,SLC7A9,-
chr19,33366830,33462897,ENSG00000121289.18_14,CEP89,-
chr19,33463114,33469135,ENSG00000131944.11_10,FAAP24,+
chr19,33469497,33555794,ENSG00000131941.8_9,RHPN2,-
chr19,33571804,33621448,ENSG00000076650.7_7,GPATCH1,+
chr19,33622995,33666705,ENSG00000166359.11_11,WDR88,+
chr19,33668508,33699770,ENSG00000130881.14_9,LRP3,+
chr19,33699569,33716756,ENSG00000130876.11_9,SLC7A10,-
chr19,33790839,33793440,ENSG00000245848.3_8,CEBPA,-
chr19,33864590,33873592,ENSG00000153879.9_8,CEBPG,+
chr19,33877855,34012729,ENSG00000124299.16_17,PEPD,-
chr19,34112858,34264414,ENSG00000124302.13_10,CHST8,+
chr19,34286837,34306668,ENSG00000153885.15_11,KCTD15,+
chr19,34663408,34720193,ENSG00000257103.9_14,LSM14A,+
chr19,34745456,34846471,ENSG00000166398.14_10,GARRE1,+
chr19,34850384,34893318,ENSG00000105220.17_21,GPI,+
chr19,34887219,34900269,ENSG00000266953.6_20,ENSG00000266953,+
chr19,34895303,34917073,ENSG00000126249.8_9,PDCD2L,+
chr19,34919256,34962156,ENSG00000126261.13_10,UBA2,+
chr19,34972662,35003209,ENSG00000142279.13_7,WTIP,+
chr19,35081548,35168064,ENSG00000205209.8_9,SCGB2B2,-
chr19,35168543,35177302,ENSG00000089335.22_17,ZNF302,+
chr19,35225059,35236283,ENSG00000197841.15_19,ZNF181,+
chr19,35248977,35264134,ENSG00000153896.19_11,ZNF599,-
chr19,35417806,35436074,ENSG00000168661.15_9,ZNF30,+
chr19,35447257,35455133,ENSG00000180884.10_9,ZNF792,-
chr19,35485687,35517375,ENSG00000089351.15_15,GRAMD1A,+
chr19,35521373,35531353,ENSG00000105711.14_12,SCN1B,+
chr19,35531409,35557477,ENSG00000105707.15_10,HPN,+
chr19,35597413,35615201,ENSG00000285526.1_6,ENSG00000285526,+
chr19,35606726,35615228,ENSG00000089356.19_12,FXYD3,+
chr19,35615416,35633355,ENSG00000153902.14_10,LGI4,-
chr19,35629727,35634013,ENSG00000266964.6_15,FXYD1,+
chr19,35634153,35645205,ENSG00000221946.8_13,FXYD7,+
chr19,35645632,35662694,ENSG00000089327.16_16,FXYD5,+
chr19,35715702,35719642,ENSG00000177558.4_8,FAM187B,-
chr19,35739232,35758867,ENSG00000105699.17_15,LSR,+
chr19,35759864,35770724,ENSG00000105698.16_17,USF2,+
chr19,35771618,35776046,ENSG00000105697.9_8,HAMP,+
chr19,35783027,35804710,ENSG00000105695.15_13,MAG,+
chr19,35810163,35838264,ENSG00000012124.17_15,CD22,+
chr19,35838804,35844766,ENSG00000126266.4_7,FFAR1,+
chr19,35849361,35851391,ENSG00000185897.7_7,FFAR3,+
chr19,35861969,35863864,ENSG00000126251.7_12,GPR42,+
chr19,35934808,35942669,ENSG00000126262.5_7,FFAR2,+
chr19,35978225,35986460,ENSG00000188508.11_9,KRTDAP,-
chr19,35988121,36004560,ENSG00000161249.21_15,DMKN,-
chr19,36014268,36019253,ENSG00000189001.11_17,SBSN,-
chr19,36024356,36036221,ENSG00000105679.9_9,GAPDHS,+
chr19,36036501,36038428,ENSG00000105677.12_7,TMEM147,+
chr19,36040932,36054560,ENSG00000105675.9_12,ATP4A,-
chr19,36077062,36078198,ENSG00000283758.2_10,PMIS2,+
chr19,36103636,36116257,ENSG00000249115.9_8,HAUS5,+
chr19,36119931,36128588,ENSG00000126254.12_13,RBM42,+
chr19,36132646,36135773,ENSG00000105672.15_15,ETV2,+
chr19,36139224,36149684,ENSG00000126267.11_11,COX6B1,+
chr19,36157418,36169383,ENSG00000105668.8_10,UPK1A,+
chr19,36195459,36207940,ENSG00000011590.14_9,ZBTB32,+
chr19,36208874,36229781,ENSG00000272333.8_14,KMT2B,+
chr19,36229701,36233354,ENSG00000126246.10_16,IGFLR1,-
chr19,36230152,36236333,ENSG00000267120.3_16,ENSG00000267120,-
chr19,36233364,36236346,ENSG00000161265.15_12,U2AF1L4,-
chr19,36236500,36238420,ENSG00000205155.8_8,PSENEN,+
chr19,36236578,36245420,ENSG00000188223.9_12,ENSG00000188223,+
chr19,36239261,36245420,ENSG00000267796.8_8,LIN37,+
chr19,36245466,36248980,ENSG00000004776.13_10,HSPB6,-
chr19,36249043,36262300,ENSG00000167595.17_22,PROSER3,+
chr19,36265433,36279724,ENSG00000004777.19_15,ARHGAP33,+
chr19,36290889,36304201,ENSG00000250799.11_14,PRODH2,-
chr19,36316273,36360189,ENSG00000161270.20_11,NPHS1,-
chr19,36346762,36358038,ENSG00000126259.20_13,KIRREL2,+
chr19,36358800,36370705,ENSG00000105290.14_19,APLP1,+
chr19,36378531,36393205,ENSG00000167604.16_20,NFKBID,-
chr19,36393430,36395279,ENSG00000126264.10_12,HCST,+
chr19,36395302,36399197,ENSG00000011600.12_12,TYROBP,-
chr19,36426259,36437526,ENSG00000126243.9_7,LRFN3,+
chr19,36486089,36487214,ENSG00000205138.4_6,SDHAF1,+
chr19,36494208,36499715,ENSG00000181392.17_18,SYNE4,-
chr19,36500021,36505141,ENSG00000239382.11_17,ALKBH6,-
chr19,36505561,36524245,ENSG00000105270.15_11,CLIP3,-
chr19,36525885,36545641,ENSG00000161277.11_9,THAP8,-
chr19,36545550,36596010,ENSG00000075702.19_19,WDR62,+
chr19,36602044,36604613,ENSG00000105261.8_8,OVOL3,+
chr19,36604610,36606115,ENSG00000105258.9_9,POLR2I,-
chr19,36605190,36616849,ENSG00000105254.12_14,TBCB,+
chr19,36630854,36641255,ENSG00000126247.11_20,CAPNS1,+
chr19,36641823,36643351,ENSG00000161281.11_10,COX7A1,-
chr19,36673177,36737159,ENSG00000196357.12_17,ZNF565,-
chr19,36705503,36729673,ENSG00000167635.12_5,ZNF146,+
chr19,36825354,36870103,ENSG00000142065.14_9,ZFP14,-
chr19,36874021,36909546,ENSG00000181007.9_9,ZFP82,-
chr19,36936020,36980804,ENSG00000186017.16_15,ZNF566,-
chr19,37001588,37019173,ENSG00000254004.7_9,ZNF260,-
chr19,37025675,37096178,ENSG00000186020.13_14,ZNF529,-
chr19,37095718,37125016,ENSG00000161298.19_17,ZNF382,+
chr19,37127519,37157755,ENSG00000197808.14_17,ZNF461,-
chr19,37178513,37218603,ENSG00000189042.14_10,ZNF567,+
chr19,37205284,37263727,ENSG00000267041.6_12,ZNF850,-
chr19,37308329,37341689,ENSG00000197863.9_15,ZNF790,-
chr19,37341262,37403931,ENSG00000251247.13_18,ZNF345,+
chr19,37341759,37489584,ENSG00000291239.1_5,ENSG00000291239,+
chr19,37379025,37407193,ENSG00000185869.15_14,ZNF829,-
chr19,37407217,37495939,ENSG00000198453.15_17,ZNF568,+
chr19,37498758,37621270,ENSG00000197050.11_14,ZNF420,+
chr19,37583920,37701414,ENSG00000267360.6_18,ENSG00000267360,-
chr19,37597635,37663643,ENSG00000196967.11_9,ZNF585A,-
chr19,37672480,37709055,ENSG00000245680.11_14,ZNF585B,-
chr19,37708827,37739642,ENSG00000188283.12_14,ZNF383,+
chr19,37803738,37860267,ENSG00000181666.19_19,ZNF875,+
chr19,37861962,37883968,ENSG00000189164.15_7,ZNF527,+
chr19,37902056,37960177,ENSG00000196437.12_13,ZNF569,-
chr19,37958486,37979554,ENSG00000171827.11_9,ZNF570,+
chr19,37997840,38039664,ENSG00000188227.14_16,ZNF793,+
chr19,38042307,38105080,ENSG00000171817.17_16,ZNF540,+
chr19,38045683,38085693,ENSG00000180479.15_11,ZNF571,-
chr19,38104649,38183238,ENSG00000120784.17_17,ZFP30,-
chr19,38180765,38210089,ENSG00000267552.6_18,ENSG00000267552,-
chr19,38187271,38210662,ENSG00000198182.13_16,ZNF607,-
chr19,38226733,38307940,ENSG00000189144.15_12,ZNF573,-
chr19,38375462,38397317,ENSG00000171804.11_17,WDR87,-
chr19,38397847,38699009,ENSG00000105738.11_12,SIPA1L3,+
chr19,38701645,38720354,ENSG00000011332.22_19,DPF1,-
chr19,38734674,38783255,ENSG00000167642.13_11,SPINT2,+
chr19,38741876,38747172,ENSG00000167641.11_9,PPP1R14A,-
chr19,38779790,38795550,ENSG00000267748.4_15,ENSG00000267748,+
chr19,38794197,38807913,ENSG00000167645.17_17,YIF1B,-
chr19,38794803,38795646,ENSG00000167644.12_9,C19orf33,+
chr19,38810484,38822716,ENSG00000099337.5_7,KCNK6,+
chr19,38826414,38861583,ENSG00000099338.23_11,CATSPERG,+
chr19,38865202,38874490,ENSG00000099341.13_18,PSMD8,+
chr19,38874906,38878722,ENSG00000179168.15_13,GGN,-
chr19,38879060,38890227,ENSG00000188766.13_11,SPRED3,+
chr19,38893732,38899728,ENSG00000130244.13_10,FAM98C,+
chr19,38899690,38916945,ENSG00000171777.17_14,RASGRP4,-
chr19,38924330,39085913,ENSG00000196218.15_18,RYR1,+
chr19,39078280,39109522,ENSG00000104814.13_17,MAP4K1,-
chr19,39109721,39127595,ENSG00000178982.10_11,EIF3K,+
chr19,39138288,39222229,ENSG00000130402.14_18,ACTN4,+
chr19,39220826,39260544,ENSG00000182472.9_16,CAPN12,-
chr19,39261607,39264157,ENSG00000205076.5_11,LGALS7,-
chr19,39279839,39282394,ENSG00000178934.5_7,LGALS7B,+
chr19,39292310,39303585,ENSG00000171747.9_11,LGALS4,-
chr19,39306061,39322481,ENSG00000104823.9_14,ECH1,-
chr19,39308110,39330818,ENSG00000268083.5_17,ENSG00000268083,-
chr19,39327009,39342987,ENSG00000104824.18_21,HNRNPL,-
chr19,39358469,39368915,ENSG00000187994.14_17,RINL,-
chr19,39369194,39390502,ENSG00000068903.21_18,SIRT2,-
chr19,39390339,39399533,ENSG00000104825.17_10,NFKBIB,+
chr19,39399619,39402826,ENSG00000262484.2_10,CCER2,-
chr19,39405905,39421403,ENSG00000104835.15_14,SARS2,-
chr19,39406043,39440495,ENSG00000269547.1_15,ENSG00000269547,-
chr19,39421583,39423808,ENSG00000128626.12_7,MRPS12,+
chr19,39432040,39466382,ENSG00000269190.6_14,FBXO17,-
chr19,39481353,39523425,ENSG00000161243.10_23,FBXO27,-
chr19,39574552,39602133,ENSG00000183760.11_16,ACP7,+
chr19,39616409,39673456,ENSG00000130669.17_17,PAK4,+
chr19,39687603,39692524,ENSG00000188505.5_7,NCCRP1,+
chr19,39693464,39694903,ENSG00000179751.7_8,SYCN,-
chr19,39734094,39735890,ENSG00000197110.10_13,IFNL3,-
chr19,39736953,39739496,ENSG00000272395.8_13,IFNL4,-
chr19,39759035,39760828,ENSG00000183709.8_5,IFNL2,+
chr19,39787046,39789313,ENSG00000182393.3_7,IFNL1,+
chr19,39797205,39811503,ENSG00000128011.5_8,LRFN1,-
chr19,39818992,39833012,ENSG00000130755.13_14,GMFG,-
chr19,39833060,39876350,ENSG00000179134.16_11,SAMD4B,+
chr19,39876268,39881794,ENSG00000006712.15_12,PAF1,-
chr19,39881942,39891281,ENSG00000063322.15_16,MED29,+
chr19,39897486,39900047,ENSG00000128016.8_15,ZFP36,+
chr19,39903308,39919055,ENSG00000090924.15_13,PLEKHG2,+
chr19,39923776,39926589,ENSG00000105193.9_11,RPS16,-
chr19,39926795,39967310,ENSG00000196235.14_15,SUPT5H,+
chr19,39971051,39984425,ENSG00000105197.11_17,TIMM50,+
chr19,39989534,39999121,ENSG00000090932.11_11,DLL3,+
chr19,40005778,40011315,ENSG00000186838.15_12,SELENOV,+
chr19,40021626,40023492,ENSG00000176401.6_10,EID2B,-
chr19,40029346,40030801,ENSG00000176396.11_9,EID2,-
chr19,40093163,40098114,ENSG00000105198.12_11,LGALS13,+
chr19,40146552,40151287,ENSG00000249861.4_7,LGALS16,+
chr19,40195120,40200084,ENSG00000006659.13_11,LGALS14,+
chr19,40221894,40228669,ENSG00000105205.7_9,CLC,-
chr19,40267234,40276931,ENSG00000213921.8_8,LEUTX,+
chr19,40315989,40324841,ENSG00000105204.14_12,DYRK1B,-
chr19,40321121,40322596,ENSG00000291312.1_2,ENSG00000291312,-
chr19,40325097,40337019,ENSG00000105202.9_17,FBL,-
chr19,40353962,40440533,ENSG00000275395.7_13,FCGBP,-
chr19,40477071,40487671,ENSG00000013275.8_7,PSMC4,+
chr19,40490040,40526945,ENSG00000187187.14_15,ZNF546,+
chr19,40534166,40562138,ENSG00000128000.17_14,ZNF780B,-
chr19,40575058,40596850,ENSG00000197782.15_18,ZNF780A,-
chr19,40697332,40721482,ENSG00000130758.8_10,MAP3K10,+
chr19,40721964,40724291,ENSG00000174521.8_8,TTC9B,-
chr19,40728114,40732604,ENSG00000105219.10_12,CCNP,-
chr19,40736223,40791443,ENSG00000105221.18_21,AKT2,-
chr19,40825442,40854434,ENSG00000160392.14_16,C19orf47,-
chr19,40854362,40895379,ENSG00000105223.21_17,PLD3,+
chr19,40885177,40896088,ENSG00000160396.9_9,HIPK4,-
chr19,40899672,40920700,ENSG00000105227.16_19,PRX,-
chr19,40927495,40931899,ENSG00000197019.5_9,SERTAD1,-
